A-Equipo,PC-CostoTotal,PC-TotalDeterminaciones,PC-UtilidadPropuesta,PC-ValorFinal,PC-ValorDeterminacion,PC-Ganado
269,1676016.8,4000,1.9069021265180635,3196000,799,0
173,12414102.99,96580,0.962575751919068,11949514.52,123.72659474011182,1
269,2193480.57,5000,1.365409860913425,2995000,599,0
269,1513133.03,5600,1.1239672694211165,1700712.0000000002,303.6985714285715,1
245,445251.37,7500,1.3883612028205712,618169.7276107072,82.42263034809429,1
343,993226.28,9000,1.5882048690966948,1577446.814010797,175.2718682234219,1
333,330975.74,2000,1.0000000845327761,330975.7679782981,165.48788398914905,1
341,710138.7,2700,1,710138.7,263.0143333333333,0
353,505545.78,1000,1.66,839205.9948,839.2059948,1
331,2025951.29,4000,1.800000008884715,3646712.34,911.678085,0
98,2030515.17,81510,1.4572065472428852,2958880,36.30082198503251,0
269,2287868.13,6100,1.66,3797861.0958,622.6001796393442,0
234,1404030.43,17040,1.500000010683529,2106045.6599999997,123.59422887323942,0
278,641355,1,1.8336178871295927,1176000,1176000,0
306,316275,1,2.6179748636471425,828000,828000,0
170,1175032.54,10080,1.4042164313168723,1650000,163.6904761904762,0
269,2900709.29,21200,1.8499999908643034,5366312.16,253.1279320754717,0
269,3795881.4,9500,1.66,6301163.124,663.2803288421053,0
234,1704538.9,7700,1.2000000000000002,2045446.6800000002,265.64242597402597,0
303,750073.64,3400,1.6932070829738797,1270030,373.53823529411767,1
305,201757.288,1,0,0,0,1
215,3629700.99,62090,1.349999995454171,4900096.32,78.91925140924465,0
272,10939379.75,155040,1.240432231498317,13569559.2345,87.52295687886998,1
235,1717061.03,16800,1.1939068281108216,2050010.8880000003,122.02445761904764,1
235,3835554.02,30520,1.3649603980279426,5235379.341796875,171.53929691339695,1
234,1306681.5,17040,1.455965474371528,1902483.1499999997,111.64807218309858,1
235,2218160.06,34560,1.1981761428884443,2657746.4650000003,76.9023861400463,1
238,258122.79,4800,1.8184940101158014,469394.7474893789,97.79057239362061,1
347,1200614.88,3300,2.198066160899155,2639030.9399999995,799.7063454545453,1
331,277599.1819541752,2600,4.835744518580674,1342398.7224973817,516.3072009605314,1
269,1364410.15,5100,1.2842386330760105,1752228.2259910344,343.57416195902636,1
201,1636523.11,1728,1.4822409616230905,2425721.588284811,1403.7740672944508,1
279,1249259.49,1,1.0775479814594864,1346137.0417686075,1346137.0417686075,1
217,903538.66,64469,1.499543446281989,1354895.4760654103,21.01623223666274,1
287,1724575.05,14689,1.4175673147913777,2444701.222784706,166.43074564536087,1
273,889866.57,10800,2.715736449510721,2416643.079350083,223.76324808797065,1
359,2117825.433781825,300,1.8286846957877179,3872834.959106808,12909.44986368936,1
32,624434.81,2000,1.3810624248753944,862383.4528752062,431.1917264376031,1
359,970085.0376960896,0,1.4571497047960476,1413559.1263059196,0,1
248,764407.822841434,75,1.3810624746347286,1055694.9594435361,14075.932792580481,1
269,1292980.21,2888,1.0785805529468764,1394583.3098511682,482.8889577046981,1
218,1232434.3017610186,25921,1.8216245153027018,2245032.537587839,86.61056817205505,1
234,524767.66,4800,1.3479046075839736,707336.7468250601,147.36182225522086,1
303,894638.14,1380,1.0942971870168647,979000,709.4202898550725,0
98,988357.57,10370,0.9999999797644086,988357.5499999999,95.30931051108968,1
297,934720.67,19386,1.6948732518338323,1584233.0615191986,81.72047155262554,1
295,152666.49,2760,2.780973227809457,424561.42147364013,153.82660198320295,1
331,980489.19,2000,1.0452973600466244,1024902.7618612531,512.4513809306266,1
269,215655.88,300,0.5905468935045962,127354.90999999999,424.5163666666666,1
331,1443684.29,2170,1.4429747656255232,2083200,960,1
224,76429.82,6000,2.158843236841327,165000,27.5,0
357,562725.22,4300,1.66,934123.8651999999,217.23810818604647,0
331,897393.77,1500,1.4959987966040815,1342500,895,0
247,645581.78,3000,1.200000021685866,774698.15,258.23271666666665,0
331,478592.44,600,1.66,794463.4504,1324.1057506666666,0
234,6312154.07,62000,1.076481962361226,6794920,109.59548387096774,0
303,216386.47,500,1.4788355297815061,320000,640,1
341,686462.37,1975,1.6898231435468196,1160000,587.3417721518987,1
303,1440701.35,10200,1.4372166681924827,2070599.9941074122,202.9999994222953,1
98,1101615.09,28500,1.2500000068081853,1377018.8699999999,48.316451578947365,0
234,5474169.57,62000,1.0000000054802831,5474169.6,88.29305806451612,0
297,2716537,81000,1.66,4509451.42,55.672239753086416,0
246,773004.18,5520,0,0,0,1
275,1506997.08,2900,1.1937647550053647,1799000,620.3448275862069,0
234,521316.82,1000,1.637729586396234,853775.98,853.77598,1
305,276900,0,1.1620000000000001,321757.80000000005,0,0
296,1220928.59,36200,1.5086383374000911,1841939.6781018376,50.88231154977452,0
353,203639.61,600,3.9776151604297416,810000,1350,0
245,1411549.73,12000,1.4154655394252387,1998000,166.5,0
32,355329.72,2600,1.99999989743706,710659.4035563392,273.3305398293612,1
247,916317.46,4000,1.4999999672602549,1374476.16,343.61904,0
225,97022.25,6000,2,194044.5,32.34075,0
247,722291.88,12000,1.2000000332275644,866750.28,72.22919,0
225,96319.0425,6000,1.9999997923572088,192638.06500004517,32.1063441666742,0
353,333184.35,600,2.500000045020122,832960.89,1388.26815,0
353,651608.23,1800,1.8100139711249503,1179420,655.2333333333333,0
238,1228592.64,5202,1.3963065088848325,1715491.8999999997,329.77545174932715,1
237,1120606.82,20500,1.4000000017847472,1568849.5499999998,76.5292463414634,0
235,1717061.03,16800,1.2052889888459646,2069554.7526355104,123.18778289497085,1
238,596302.31,10000,1.4000000100620102,834823.24,83.482324,0
353,330539.68,1000,2.29140482458902,757400.2174701109,757.4002174701109,1
247,1027282.55,14000,1.66,1705289.033,121.8063595,0
245,4046763.92,96000,1.4796257252387484,5987696,62.371833333333335,0
343,6086061.06,96000,1.4985061618819842,9120000,95,0
270,2527686.43,6000,1.2757495371950949,3224694.793246822,537.4491322078037,1
234,1497886.62,17040,1.1839553223469061,1773430.8360212178,104.07457957870996,1
238,297895.14,4800,1.7332750141543094,516334.203,107.569625625,1
275,2293428.36,9000,1.0999999843029764,2522771.1600000006,280.3079066666667,0
32,182062.33,2700,3.6521146356854817,664912.4999999999,246.26388888888886,1
331,1656313.79,3000,1.8000000108675058,2981364.84,993.78828,0
303,654839.65,3400,1.0539984880798854,690200.0010347613,203.00000030434157,1
248,1094938.14,2825,1.9790466695626252,2166933.6793440953,767.0561696793258,1
331,591815.75,600,1.0026769311225665,593400,989,1
234,4310602.9,30520,1.3654901267291406,5886085.700200002,192.85995085845352,1
341,604178.92,1500,1.999999966897223,1208357.82,805.5718800000001,0
246,689773.05,5520,0,0,0,1
359,1868080.16,100,2.4000866108443653,4483554.18,44835.5418,1
273,886610.74,8640,3.2495989728254364,2881129.35,333.4640451388889,1
287,1726187.59,11930,1.39859884521589,2414243.97,202.36747443419952,1
217,836318.79,50309,1.9245005842807859,1609496,31.992208153610687,1
279,257884.49,1,0,0,0,1
201,1612058.89,1248,1.272665975620779,2051612.5,1643.9202724358975,1
269,1258510.93,4400,1.630190450550954,2051612.5,466.2755681818182,1
331,284190.4529325246,1600,5.028610306446333,1429083.0406101446,893.1769003813404,1
347,1038827.19,3300,2.6449538734156546,2747650,832.6212121212121,1
275,1489219.2,1900,1.273284496238689,1896199.7188609832,997.9998520320964,0
234,586607.94,4800,1.4095848242354172,826873.65,172.26534375,1
218,1199886.07,22260,1.7264320103324475,2071521.72,93.06027493261455,1
245,1293115.65,4000,1.5435587683127956,1996000,499,1
269,1333437.21,3188,0.993917238892711,1325326.23,415.7234096612296,1
248,892660.9975974828,75,1.4361439003053105,1281989.6467400782,17093.19528986771,1
359,970085.05,0,1.4390841400967884,1396034.01,0,1
32,139051.33,2000,1.7088683006484011,237620.41,118.810205,1
343,1014557.51,9000,2.21100476600878,2243191.49,249.24349888888892,1
331,249272.61,2000,1.785578608094969,445095.84,222.54792,1
295,167559.06,2700,3.029550774514968,507628.68,188.01062222222222,1
297,567547.87,18037,3.4833946077535276,1976993.1900000002,109.60765038531908,1
245,478935.93,7500,1.0895869098816622,521842.32000000007,69.57897600000001,1
248,859528.51,0,0,0,0,1
275,1690021.83,2700,1.1592240793718032,1959114.0000000002,725.5977777777779,0
247,662579.1,6000,1.2270233093678926,812999.9999999999,135.49999999999997,1
32,429617.22,2400,1.3999999644105032,601464.0927101393,250.61003862922473,0
225,64460.7,3270,1.7755004211868628,114450,35,0
32,373880.01,7500,1.999999946506902,747760,99.70133333333334,0
225,74435.54,6000,1.8539530982108814,137999.99999999997,22.999999999999996,0
212,3701259.96,185600,1.3173889574619342,4875999,26.271546336206896,0
238,1140374.14,16000,1.3499999921078536,1539505.0800000003,96.21906750000002,0
247,497701.78,7500,1.5,746552.67,99.540356,0
234,2254768.33,16000,1.2999999791374495,2931198.781959782,183.19992387248638,0
269,1112949.99,7187,2.33606062568903,2599918.65,361.75297759844165,1
217,1407887.91,41542,2.5905036502515317,3647138.7699999996,87.7940101583939,1
245,649583.26,7500,1.2999999835965528,844458.2273445952,112.5944303126127,0
234,1253889.64,6900,1.3,1630056.532,236.24007710144926,0
353,333184.35,600,2.4000046820926615,799644,1332.74,1
247,703056.01,12000,2.000068244918353,1406160,117.18,0
215,3420080.01,158900,1.4607307388694688,4995816,31.44,1
407,2125175.73,87480,1.5999999774136326,3400281.12,38.869240054869685,0
341,117920.99,400,2.069565311485258,244045.1904,610.112976,1
341,83803.35,240,2,167606.7,698.36125,0
343,4501842.42,10000,1.332787654526566,6000000,600,0
275,2188647.28,3210,0.8771380182558045,1919745.7378401568,598.0516317259055,0
295,330178.39,8000,1.2999033643600963,429200,53.65,0
234,970250.83,11000,1.0768096267178664,1044775.434075,94.97958491590909,0
270,3831285.7,15342,1.2383910060535612,4744629.752501623,309.257577402009,0
270,7852819.34,46000,0.8513490544658322,6685490.32,145.33674608695654,1
275,1499938.95,5700,1.6599999965016226,2489898.6517526475,436.8243248688855,0
215,10097282.878954384,546701,1.66,16761489.579064278,30.659335869267256,0
331,2814397.11,6000,1.200000002842527,3377276.5399999996,562.8794233333333,0
341,137904.87,200,1.8420234180272241,254024,1270.12,1
234,2778508.48,31200,1.4204051979355485,3946607.8875,126.49384254807693,1
98,622854.95,75000,1.3499999959862246,840854.18,11.211389066666667,0
269,977925.61,3000,1.270177483868124,1242139.0907200002,414.0463635733334,1
242,3002144.87,14762,0.9960617789906986,2990321.76,202.56887684595583,1
225,69896.7,3250,1.6274015797598456,113749.99999999999,34.99999999999999,1
215,3004335.42,125300,0.9978912407856244,2998000,23.92657621707901,0
247,330850.02,1500,1.3499999183920255,446647.5,297.765,0
98,1525998.03,41200,1.277852239429169,1950000.0000000002,47.33009708737865,0
287,2778807.84,26686,0.7454713817131019,2071521.72,77.62578580529116,0
296,1027666.85,26000,0.8,822133.48,31.62051846153846,0
272,17772218.34,82080,1.4696639842148145,26119189.213899996,318.2162428594054,1
343,3036945.67,12500,1.660000009153934,5041329.84,403.30638719999996,0
247,1031956.8,5000,1.5000000000000002,1547935.2000000002,309.58704000000006,0
32,562068.43,6000,1.66,933033.5938,155.50559896666667,0
331,591644.31,300,1.4000000101412282,828302.04,2761.0068,0
336,2775164.74,13100,2.000000014413559,5550329.5200000005,423.6892763358779,0
247,1189257.82,18000,1.2499999705698805,1486572.2400000005,82.58734666666669,0
341,1438398.72,3000,1.66,2387741.8751999997,795.9139583999998,0
331,6999018.26,10000,1.2708078718457294,8894407.5,889.44075,0
275,3269389.26,3600,1.5000000091760257,4904083.92,1362.2455333333332,1
333,1341987.12,30000,1.3860043604591374,1860000,62,0
218,2900378.9,86100,1.435357111444991,4163079.4800000004,48.35167804878049,0
245,2644064.5,38000,1.250000020801308,3305080.68,86.97580736842106,0
248,397122.65,0,0.5604009743589292,222547.92000000004,0,1
245,441218.73,7000,1.1827293007257422,521842.32000000007,74.54890285714286,1
297,566303.04,16263,3.4910516991044225,1976993.19,121.56386828998339,1
295,110387.63,2980,4.598601129492498,507628.68,170.34519463087247,1
331,247888.89,1575,0.8977728691269706,222547.92000000004,141.3002666666667,1
32,928514.91,14000,1.6599999670441477,1541334.7199999997,110.09533714285712,0
331,3443551.54,5000,1.66,5716295.5564,1143.25911128,0
287,2707508.16,24853,0.7651026691642546,2071521.72,83.35097251840824,1
245,2705179.76,40000,1.549999989649486,4193028.5999999987,104.82571499999997,0
333,841582.03,24000,1.3973682399088299,1176000,49,0
343,909018.62,9000,2.46770686611458,2243191.49,249.24349888888892,1
32,139051.33023804316,2000,1.7088683006484011,237620.41040678445,118.81020520339223,1
359,958436.57,0,1.456574231093874,1396034.01,0,1
32,1098965.78,18000,1.5560084136559738,1710000,95,0
248,878654.24,150,1.4590376869973334,1281989.65,8546.597666666667,1
269,1244715.81,2300,1.0647621082277408,1325326.23,576.2287956521739,1
234,560846.84,6000,1.474330585512437,826873.65,137.812275,1
269,6490865.1,32200,1.3131584504048146,8523534.356502691,264.7060359162326,0
347,1038827.1930649969,3300,2.644953865611878,2747650,832.6212121212121,1
331,280736.9,1600,5.090470971218959,1429083.04,893.1769,1
269,1212418.77,3200,1.6921649109737884,2051612.5,641.12890625,1
331,6489820.77,10000,1.5239249819837475,9890000,989,0
201,1618674,384,1.2674649126383695,2051612.5,5342.740885416667,1
279,258118.41,1,0,0,0,1
217,833827.79,36773,1.930249890088216,1609496,43.768417045114624,1
287,1688314.06,6946,1.4299732657560171,2414243.97,347.5732752663404,1
273,857162.92,6480,3.36123889960149,2881129.35,444.6187268518519,1
359,1715008.7,100,2.6143040440552867,4483554.18,44835.5418,1
247,1163132.66,30000,1.238035908990811,1439999.9999999998,47.99999999999999,0
234,2910732.98,30600,0.981951975546723,2858200,93.40522875816994,0
234,1630736.36,18000,0.9020219552840534,1470960,81.72,0
215,5920227.58,100000,1.3499999944258898,7992307.199999999,79.92307199999999,0
247,1094047.03,30000,1.249999974863969,1367558.76,45.585292,0
218,3016004.23,78000,1.3500000091174396,4071605.7379982364,52.20007356407996,0
331,1860707.87,3600,1.099999990863692,2046778.64,568.5496222222222,0
333,1059696.79,15000,1.1210753974257108,1188000,79.2,0
247,1249636.79,22000,1.3000000104030227,1624527.8399999999,73.84217454545454,0
245,2482365.81,35000,1.2999999867062302,3227075.5200000005,92.20215771428573,0
32,662297.2,11000,1.3500000905937697,894101.2799999999,81.28193454545453,0
245,2108822.86,22000,1.4292333686102017,3013999.9999999995,136.99999999999997,0
245,2182578.68,24000,1.3499999917528747,2946481.2,122.77005000000001,0
333,1136497.86,20000,1.2499999604046768,1420622.28,71.031114,0
331,4934834.94,14800,1.4021331185113814,6919295.503761127,467.5199664703464,0
32,902786.61,17400,1.500000049845666,1354179.9599999997,77.8264344827586,0
407,1572362.46,26000,1.1500000316437962,1808216.878755517,69.54680302905835,0
32,706822.28,10000,1.3500000594208772,954210.12,95.421012,0
333,1428833.69,40000,1.1999999658861715,1714600.3792570126,42.86500948142532,0
336,554776.77,2000,2.0055699159862086,1112643.6,556.3218,1
247,1402182.94,30000,1.0000000142634742,1402182.9600000002,46.73943200000001,0
32,464838.15,3000,1.2907073139328171,599970,199.99,0
245,1862113.05,25000,1.2500000040276824,2327641.32,93.10565279999999,0
341,868535.91,1800,1.7108721618660532,1485953.91,825.52995,0
245,3132128.95,58000,1.2000000191562994,3758554.8000000003,64.80266896551724,0
235,1871340.76,13320,1.2829455058061687,2400828.2178739,180.24235869924175,1
247,961559.9,23000,1.004617601045967,966000,42,0
353,554078.78,750,1.5070059171008134,834999.9999999999,1113.3333333333333,1
333,796708.93,8000,0.9840482144463977,784000.0000000001,98.00000000000001,0
270,1685952.83,2300,1.2049446984824599,2031479.9244000001,883.2521410434783,1
247,1288596.99,22000,1.3658265645956538,1760000,80,0
331,5344455.49,8200,1.2,6413346.588,782.1154375609757,0
336,3839501.87,16000,1.249999995442117,4799377.32,299.96108250000003,0
245,2208593.64,45000,1.2398563820911843,2738338.92,60.851976,0
341,961752.41,1860,1.714694804315714,1649111.8604651163,886.6192798199551,0
245,2357036.15,30000,1.200000025455698,2828443.4400000004,94.28144800000001,0
297,3487972.54,190000,1.4331821545819854,4998900,26.31,0
245,3304508.43,66000,1.2500000068088795,4130635.5599999996,62.58538727272727,0
234,3419239.69,46000,0.9999999970753732,3419239.68,74.33129739130435,0
247,1366669.44,30000,1.19999996487812,1640003.28,54.666776,0
245,2340020.74,30000,1.2999999991368225,3042026.959980147,101.40089866600489,0
353,1561084.14,2000,2.1139155253989066,3300000,1650,1
111,457734.62,19000,1.4528068687485338,665000,35,0
341,1614084.92,2000,1.9999999752181563,3228169.8,1614.0848999999998,0
32,473965.37,7000,1.4999999683521184,710948.04,101.56400571428571,0
247,1266270.36,22000,1.6600000018953298,2102008.8000000003,95.54585454545456,0
341,678566.4,1380,1.724223303717956,1170000,847.8260869565217,0
245,2374874.18,44000,1.4636564872670432,3476000,79,0
331,3001154.82,5000,1.3,3901501.266,780.3002531999999,0
269,3173978.37,11100,1.4500000137051972,4602268.68,414.61879999999996,0
353,336818.35,700,1.9999999406208122,673636.6799999999,962.3381142857141,0
32,492783.24,4000,2,985566.48,246.39162,0
234,2318043.8,10000,1.2000000000000002,2781652.56,278.165256,0
225,205517.91,7500,1.6129981080481015,331500,44.2,1
245,2193697.75,24000,1.150000012535911,2522752.44,105.114685,0
331,1124206.14,1200,1.3000000160112986,1461468,1217.89,0
32,531141.66,7000,2,1062283.32,151.75476,0
333,913465.84,7000,1.3999999386950253,1278852.1199999996,182.69315999999995,0
234,2405585,11000,2.782483262906944,6693500,608.5,0
32,527171.56,5000,2.0000000758766268,1054343.16,210.868632,0
32,493485.62,4000,2.2999999067855312,1135016.8800000001,283.75422000000003,0
331,1445066.38,2000,1.3000000179922528,1878586.3199999996,939.2931599999998,0
216,5721665.63,220000,1.1500497277398576,6580200.000000001,29.910000000000004,0
297,3867542.72,217000,1.4588074156599105,5642000.000317501,26.00000000146314,0
407,1349160.33,22690,1.3454294197932724,1815200,80,0
353,397507.8,750,2.0000000000000004,795015.6000000002,1060.0208000000002,0
353,687540.62,800,1.5000000436337855,1031310.96,1289.1387,1
407,1648480.99,80000,1.35009139535179,2225600,27.82,0
98,2757577.71,37040,1.3969361537956442,3852160,104,0
331,728919.57,500,1.349999973248077,984041.3999999997,1968.0827999999995,0
216,5120216.95,159300,1.3440367978456036,6881759.993752783,43.19999996078332,0
331,4776360.94,7200,1.299999995393983,6209269.2,862.3985,0
331,6487615.54,10000,1.300000005857314,8433900.240000002,843.3900240000002,0
331,6443511.04,10000,1.3499999962753226,8698739.88,869.873988,0
407,2242696.89,102250,1.349991839512472,3027622.5,29.61,0
407,2629252.56,94100,1,2629252.56,27.941047396386825,0
341,925871.76,1800,1.9693872075761334,1823400,1013,0
215,6034264.21,206301,1.3500878842028696,8146787.000000001,39.48980858066612,0
32,1119151.3,16800,2.4999999910646573,2797878.2399999998,166.5403714285714,0
32,505356.44,3000,1.4781646000197404,746999.9999999999,248.99999999999997,0
32,521211.74,2500,1.3499999827325455,703635.84,281.454336,0
234,3522141.3,44200,1.4195906904700275,4999999,113.12214932126697,0
245,2094826.72,20000,1.3999999961810685,2932757.4000000004,146.63787000000002,0
32,522819.11,6000,1.8999999445314844,993356.28,165.55938,0
407,1949624.23,61700,1.3608263372885965,2653100,43,0
341,653666.14,1260,1.7999999816420047,1176599.04,933.8087619047619,0
275,6060917.89,27800,1.2800000034318235,7757974.92,279.0638460431655,1
269,5069702.66,20600,1.499999994061408,7604553.959893105,369.15310484917984,0
303,2176141.43,9000,1.6740144407570108,3642892.178949612,404.765797661068,1
305,436319.57,1,0,0,0,1
297,2913746.78,110000,1.3968269404659799,4070000.0000000005,37.00000000000001,0
275,4685510.56,18700,1.379230697966883,6462400,345.58288770053474,0
341,2259154.07,4900,1.7661478041645917,3990000,814.2857142857143,1
215,5752405.92,166250,1.1499999916556654,6615266.76,39.7910782556391,0
275,3299767.12,13000,1.400000009747874,4619674.000165714,355.35953847428567,0
407,2471593.25,71400,1.1500000010114932,2842332.2399999998,39.808574789915966,0
234,2393848.43,10600,1.3456461968794236,3221273.0357352793,303.8936826165358,0
245,1833094.51,10000,1.1500000182751078,2108058.7199999997,210.80587199999997,0
407,1967121.76,64000,1.1500000284679888,2262190.08,35.34672,0
32,805197.59,10000,1.2978180920784923,1045000,104.5,0
275,1787359.64,7800,1.6599999874675475,2967016.98,380.3867923076923,0
278,492582.72,1,0,0,0,0
341,660741.65,1100,1.8237082526884751,1205000,1095.4545454545455,0
216,4103209.13,111000,1.0277053560757698,4216890,37.99,0
407,1193109.27,35700,1.1370291339702692,1356600,38,0
331,1915160.75,3000,1.659999997389253,3179166.84,1059.72228,0
331,823386.93,720,1.2132813427096782,998999.9999999999,1387.4999999999998,0
32,726519.79,10800,1.1000000426691747,799171.7999999999,73.99738888888888,0
245,2207409.25,21000,1.1320963704396907,2499000,119,0
331,4017655.35,12000,1.3000000112005625,5222952,435.246,0
32,1565456.95,28000,1.399999968060444,2191639.68,78.27284571428572,0
407,1086925.43,40000,1.0672305274889005,1159999.9999999998,28.999999999999993,0
234,2804643.61,32400,1.4289597836817491,4007722.92625,123.69515204475309,1
272,15027800.19,84880,1.3777098172244198,20703947.85305,243.92021504535816,1
305,201663.5,0,1.1999998908597895,241996.17799040317,0,1
407,2343499.74,110000,1.2438661503755915,2914999.9999999995,26.499999999999996,0
341,803170.86,1600,1.5,1204756.29,752.97268125,1
215,5403361,160000,1.0999999962986,5943697.08,37.148106750000004,0
341,613330.02,960,1.5123994745928138,927600,966.25,0
297,2610841.53,150800,1.0107852083998374,2639000,17.5,1
275,2389797.89,8900,1.350000011925695,3226227.1800000006,362.49743595505623,0
234,4245200.05,46920,1.300308538873069,5520069.87423938,117.64854804431755,0
269,2771755.4,11200,1.150000003607822,3187518.7199999997,284.5998857142857,0
275,2418245.3,9400,1.3500000232621978,3264631.2112537003,347.30119268656387,0
295,807959.78,16000,1.0290920468002922,831464.9837325139,51.96656148328211,0
269,4293637.77,22500,0.9069780006150823,3894235,173.07711111111112,1
269,1599760.68,1900,1.1,1759736.7480000001,926.1772357894738,0
341,689798.7,800,1.5311713402765184,1056200,1320.25,1
275,4077210.44,12000,1.098100964541059,4477188.716800876,373.0990597334063,0
234,3261719.5,30600,0.8466699849573208,2761600,90.2483660130719,0
336,3938768.5,16400,0.8697786442923755,3425856.7261115136,208.89370281167766,0
353,602014.26,600,1.284826708257708,773484,1289.14,1
234,3623260.31,36300,1.1,3985586.3410000005,109.79576696969698,0
32,419349.16,3000,0.9999999761535232,419349.14999999997,139.78304999999997,0
270,1134246.36,2400,0.7182319601954029,814651.9864873007,339.438327703042,1
341,252122.84,200,1.1891028992057997,299799.99999999994,1498.9999999999998,1
331,5442720.75,9000,1.149999995866038,6259128.84,695.45876,0
407,1206138.3,40000,0.7959286260953656,960000,24,0
305,192213.5,0,1.1540804886233278,221829.85,0,1
235,2126472.6,13320,1.2983708072960751,2760949.946354984,207.2785245011249,1
234,1739847.47,17040,1.402457205524673,2440061.620815372,143.19610450794437,1
238,349188.62,4800,1.911140031654883,667348.3502803249,139.03090630840103,1
32,306892.08,5400,1.1000000426691745,337581.3010948317,62.51505575830217,0
331,377024.06,375,1.1999999924793545,452428.8691645357,1206.476984438762,0
247,307217.58,9900,1.450112327556255,445500,45,0
407,1299853.82,50071,1.463778442409778,1902698,38,0
175,490848.25,1440,1.700957475146341,834912,579.8,0
234,730508.81,9200,1.1513045806724367,841038.1391745708,91.41718904071422,1
341,1207970.31,2200,1.6730543650530616,2021000,918.6363636363636,1
343,323539.33,15767,1.2537486555343984,405637.00000000006,25.726961375023787,1
343,336859.96,3147,1.2041710151601277,405637.00000000006,128.89640927867814,1
234,2879828.27,36000,1.2250730492342865,3528000,98,0
220,1965766.99,26110,1.4752506348679708,2899999,111.06851780926849,0
305,360998.71,1,0,0,0,0
273,15689108.1,135260,1.29070434539233,20250000,149.71166642022771,0
234,15666015.39,135260,1.2677122743462337,19860000,146.8283306225048,0
275,3276895.8,15500,1.067382124265288,3497700,225.65806451612903,0
234,5604332.63,24600,1.0117348866015872,5670098.837890625,230.4918226784807,0
242,9612542.65,43368,1.5006532948907123,14425093.799999999,332.6206834532374,1
235,9236039.49,29,1.3670875206982251,12626474.327455001,435395.66646396555,1
275,4063489.88,5290,3.0000000000000004,12190469.64,2304.436604914934,0
269,4478513.13,12700,2.999999993301348,13435539.36,1057.91648503937,0
353,288160.18,240,1.6000000763464264,461056.30999999994,1921.067958333333,0
407,1153811.12,35500,1.2000000050399007,1384573.3498150937,39.00206619197447,0
217,2951586.56,75303,2.547717929708963,7519810.000000001,99.8606961210045,1
269,2219750.64,12028,2.340287082877021,5194853.75,431.8967201529764,1
407,866142.4,21100,1.2180445155438644,1055000,50,1
32,515570.83,0,3.3239855714878206,1713750,0,1
248,1566900.68,0,2.4715031714709577,3872600,0,1
353,163803.75,525,3,491411.25,936.0214285714286,1
275,3258264.12,5200,1.0045717226877235,3273159.9999999995,629.453846153846,1
272,16707083.22,84880,1.2949972108824777,21635626.171881445,254.8966325622225,1
275,5704100.38,7860,1.2000000042074996,6844920.48,870.8550229007634,0
275,4866264.69,8800,1.0910916726151203,5309540.88,603.3569181818182,1
245,1882146.32,20500,1.054057715342769,1983890.8500000003,96.77516341463416,1
245,2810265.36,30000,1.1500000128101782,3231805.1999999997,107.72684,0
353,484665.44,1000,1.4499999834937685,702764.88,702.76488,0
247,364052.12,10000,1.200000043949751,436862.56,43.686256,1
247,1568191.96,30000,1.1,1725011.1560000002,57.500371866666676,0
343,2371259.23,16318,1.5711525462841391,3725609.977114267,228.3129045908976,1
343,2518567.78,9100,1.045483074781525,2633119.986680079,289.35384469011854,1
343,7003988.42,30000,1.4999999957167265,10505982.600000001,350.19942000000003,0
331,8332246.68,11250,1.2084075744142515,10068750,895,0
247,671423.16,7000,1.3,872850.1080000001,124.6928725714286,0
270,1268936.67,1400,1.1491555366588941,1458205.5999999999,1041.5754285714286,1
98,3036659.05,83800,0.7806941645292711,2370702,28.29,1
32,973178.29,9000,1.3000000236339013,1265131.7999999998,140.57019999999997,0
331,3633644.82,5000,1.5136317038273432,5500000,1100,0
407,1313502.63,37300,1.164291540093833,1529300,41,0
336,1947180.68,2300,1.4000000041085043,2726052.96,1185.2404173913044,1
247,366215.43,5000,1.2970507550705879,475000,95,0
225,182298.26,8000,1.1499997860648805,209642.95999999996,26.205369999999995,0
359,2188610.7,75,2.61194537246848,5716531.590000002,76220.42120000003,1
273,1126452.04,10440,3.2610708486088766,3673439.91,351.8620603448276,1
287,1744970.51,3753,1.3410008287188764,2340006.9000000004,623.5030375699441,1
217,1521020.18,38195,1.67160046489324,2542538.0399999996,66.5673004319937,1
279,247723.49501895753,1,1,247723.49501895753,247723.49501895753,1
201,1984455.51,1344,1.2861323104189923,2552272.3499999996,1899.0121651785712,1
269,1539968.11,4900,1.7398669963366966,2679339.69,546.8040183673469,1
331,487346.11,2250,5.238433687302849,2552930.28,1134.6356799999999,1
347,1054388.46,3300,2.6293310057661294,2772336.27,840.1019,1
234,747059.73,5000,1.4112176813492543,1054263.9,210.85277999999997,1
269,1494222.77,1238,1.1308828803351725,1689790.95,1364.9361470113085,1
248,1163147.15,150,1.4771067444046095,1718092.5,11453.95,1
359,1244319.53,0,1.430455206308624,1779943.35,0,1
32,128347.42543495703,1500,1.7099999737170182,219474.09412042346,146.31606274694897,1
343,1125198.06,8250,2.541836314577364,2860069.29,346.67506545454546,1
287,2976903.54,5765,0.8872273335400046,2641190.1900000004,458.1422705984389,1
331,535841.09,775,1.0590774029666146,567497.19,732.2544387096774,1
295,176546.34,2900,3.6660435441482386,647226.57,223.18157586206894,1
297,888571.44,6079,2.8367627143181644,2520666.3299999996,414.65147721664744,1
