"C-CodigoCliente";"C-TipoCliente";"C-Sucursal";"A-Equipo";"A-Sector";"PC-CostoAccesorios";"PC-CostoAlquiler";"PC-CostoCCC";"PC-CostoReactivos";"PC-CostoServicioTecnico";"PC-CostoTotal";"PC-TotalDeterminaciones";"PC-ImporteAccesorios";"PC-ImporteAlquiler";"PC-ImporteCCC";"PC-ImporteReactivos";"PC-ImporteServicioTecnico";"PC-UtilidadAccesorios";"PC-UtilidadAlquiler";"PC-UtilidadCCC";"PC-UtilidadReactivos";"PC-UtilidadServicioTecnico";"PC-UtilidadPropuesta";"PC-Ganado"
"637";"Publico";"3";"408";"Quimica Clinica";"0";"212942,70000000004";"95783,0192";"105122,6946";"74529,94";"518514,2";"7445";"0";"212942,7";"110150,47";"120891,09";"74529,94";"1";"1";"1,15";"1,15";"1";"1,393387226533652";"1"
"585";"Publico";"3";"245";"Hematología";"444143,99997";"702710,9400000001";"474744,347";"358657,79400000005";"265890,6";"2537838,43";"21000";"444144";"702710,94";"640904,87";"484188,02";"265890,6";"1";"1";"1,35";"1,35";"1";"2,206124645002976";"1"
"633";"Publico";"3";"296";"Quimica Clinica";"0";"604296,87";"114105,178";"253928,18000000002";"211503,9";"1239039,14";"15352";"0";"604296,87";"131220,96";"292017,41";"211503,9";"1";"1";"1,15";"1,15";"1";"2,021708912117405";"1"
"633";"Publico";"3";"303";"Endocrinología";"0";"258984,39";"111548,44799999999";"409609,9259999999";"90644,55";"948961,08";"1700";"0";"258984,39";"128280,72";"471051,42";"90644,55";"1";"1";"1,15";"1,15";"1";"2,490380443956142";"1"
"585";"Publico";"3";"336";"Endocrinología";"0";"704437,5";"617109,317";"1488340,6559999997";"246553,14";"3793348,11";"6200";"0";"704437,5";"833097,58";"2009259,89";"246553,14";"1";"1";"1,35";"1,35";"1";"1,7385607653138715";"1"
"585";"Publico";"3";"216";"Química Clínica";"292999,9999993";"1142984,37";"512960,21259999985";"1254033,9570000004";"400044,54000000004";"3868072,2";"50599";"293000";"1142984,37";"589904,24";"1442139,05";"400044,54000000004";"1";"1";"1,15";"1,15";"1";"1,6877803032928025";"1"
"585";"Publico";"3";"216";"Química Clínica";"292999,9999993";"1142984,37";"544172,7676";"1254033,9570000004";"400044,54";"3903966,65";"50599";"293000";"1142984,37";"625798,69";"1442139,05";"400044,54";"1";"1";"1,15";"1,15";"1";"1,6589346396588718";"1"
"619";"Publico";"3";"296";"Quimica Clinica";"47371,5";"694941,42";"87224,4472";"720634,739";"243229,5";"1914580,49";"25453";"47371,5";"694941,42";"100308,12";"828729,95";"243229,5";"1";"1";"1,15";"1,15";"1";"1,6086098318070712";"1"
"641";"Publico";"3";"234";"Hemostasia";"0";"476531,25";"431207,70000000007";"262626,87";"166785,93";"1441226,93";"6480";"0";"476531,25";"495888,85";"302020,9";"166785,93";"1";"1";"1,15";"1,15";"1";"2,150000000346927";"1"
"637";"Publico";"3";"331";"POC/Gases";"29999,999964";"158843,76";"123874,95999999999";"309956,625";"55595,31";"743345,38";"360";"30000";"158843,76";"142456,2";"356450,11";"55595,31";"1";"1";"1,15";"1,15";"1";"1,5531169596363092";"1"
"626";"Publico";"3";"275";"Endocrinología";"0";"635375,01";"178046,66";"405118,9504999999";"222381,24";"1528396,7";"2500";"0";"635375,01";"204753,66";"465886,79";"222381,24";"1";"1";"1,15";"1,15";"1";"1,4876932870107864";"1"
"626";"Publico";"3";"215";"Química Clínica";"0";"1032484,3800000001";"118930,537";"448375,3252";"361369,53";"2046255,66";"33000";"0";"1032484,38";"136770,12";"515631,63";"361369,53";"1";"1";"1,15";"1,15";"1";"1,3312920546871878";"1"
"637";"Publico";"3";"408";"Quimica Clinica";"0";"439467,7";"119715,97219999999";"141203,37";"153813,7";"893338,65";"7445";"0";"439467,7";"137673,37";"162383,88";"153813,7";"1";"1";"1,15";"1,15";"1";"1,3910566561220923";"1"
"585";"Publico";"3";"216";"Química Clínica";"252999,99999890002";"1508325";"519741,58499999996";"2013874,1843000003";"527913,75";"5202896,88";"90428";"253000";"1508325";"597702,82";"2315955,31";"527913,75";"1";"1";"1,15";"1,15";"1";"2,133253532046486";"1"
"2334";"Privado";"3";"275";"Endocrinología";"0";"1197083,35";"564961,9833";"1673760,8745000002";"418979,15";"2798403,56";"6600";"0";"0";"706202,47";"2092201,09";"0";"1";"0";"1,25";"1,25";"0";"0,9999999977347205";"1"
"619";"Publico";"3";"296";"Quimica Clinica";"63162";"808031,25";"135244,07159999997";"507192,27569999994";"282810,93";"1892805,9640781237";"21833";"63162";"808031,25";"155530,67911553002";"583271,1049625938";"282810,93";"1";"1";"1,15";"1,15";"1";"1,489685872697246";"1"
"633";"Publico";"3";"296";"Quimica Clinica";"0";"808031,25";"132037,015";"253928,18";"282810,93";"1534702,16";"15352";"0";"808031,25";"151842,57";"292017,41";"282810,93";"1";"1";"1,15";"1,15";"1";"2,0819241426009945";"1"
"637";"Publico";"3";"408";"Quimica Clinica";"0";"496789,58";"164424,8672";"105093,87240000001";"173876,36";"980612,4841141724";"7030";"0";"496789,58";"189088,5933598057";"120857,95075436683";"173876,36";"1";"1";"1,15";"1,15";"1";"1,490401824243793";"1"
"637";"Publico";"3";"331";"POC/Gases";"29999,999964";"179562,51";"79901,91440000001";"210231,44999999998";"62846,88";"606062,76";"225";"30000";"179562,51";"91887,2";"241766,17";"62846,88";"1";"1";"1,15";"1,15";"1";"1,944062369686212";"1"
"633";"Publico";"3";"303";"Endocrinología";"0";"448906,26";"120379,8024";"424149,3828";"157117,2";"1232232,0099974126";"1700";"0";"448906,26";"138436,76988992185";"487771,7801074907";"157117,2";"1";"1";"1,15";"1,15";"1";"2,3265912662817616";"1"
"641";"Publico";"3";"234";"Hemostasia";"0";"621562,5";"613067,07";"225422,99999999997";"217546,89";"1803372,97";"3980";"0";"621562,5";"705027,13";"259236,45";"217546,89";"1";"1";"1,15";"1,15";"1";"2,3460514501389174";"1"
"626";"Publico";"3";"275";"Endocrinología";"0";"828750";"226319,7915";"469418,895";"290062,5";"1918911,99";"2400";"0";"828750";"260267,76";"539831,73";"290062,5";"1";"1";"1,15";"1,15";"1";"1,5099889387918453";"1"
"626";"Publico";"3";"215";"Química Clínica";"0";"1346718,75";"137844,894";"370990,29549999995";"471351,57";"2403230,78";"31845";"0";"1346718,75";"158521,62";"426638,84";"471351,57";"1";"1";"1,15";"1,15";"1";"1,3732178117133373";"1"
"585";"Publico";"3";"245";"Hematología";"218279,999982";"664726,5599999999";"383674,12049999996";"245377,836";"232654,29";"1839070,61";"16000";"218280";"664726,56";"441225,24";"282184,52";"232654,29";"1";"1";"1,15";"1,15";"1";"2,380434038722583";"1"
"585";"Publico";"3";"216";"Química Clínica";"30000,000000300002";"1740375";"640030,2743999999";"953304,429";"609131,25";"4211841,15";"49957";"30000";"1740375";"736034,81";"1096300,09";"609131,25";"1";"1";"1,15";"1,15";"1";"2,2836216497755317";"1"
"626";"Publico";"3";"275";"Endocrinología";"94999,99988599999";"828750";"220603,4006";"625401,81";"290062,5";"2186718,49";"1900";"95000";"828750";"253693,91";"719212,08";"290062,5";"1";"1";"1,15";"1,15";"1";"1,6563265302927994";"1"
"633";"Publico";"3";"303";"Endocrinología";"0";"776953,12";"229475,7498";"762485,9528";"271933,6";"2189642,67";"1500";"0";"776953,12";"263897,11";"876858,84";"271933,6";"1";"1";"1,15";"1,15";"1";"2,518130275566835";"1"
"633";"Publico";"3";"296";"Quimica Clinica";"0";"932343,7600000001";"167200,9944";"407086,3137";"326320,32";"1919094,48";"13977";"0";"932343,76";"192281,14";"468149,26";"326320,32";"1";"1";"1,15";"1,15";"1";"2,3308841313785935";"1"
"637";"Publico";"3";"408";"Quimica Clinica";"0";"859828,12";"283736,2517";"173617,15250000003";"300939,84";"1686724,37";"7030";"0";"859828,12";"326296,69";"199659,72";"300939,84";"1";"1";"1,15";"1,15";"1";"1,5163334668603856";"1"
"626";"Publico";"3";"215";"Química Clínica";"0";"1346718,76";"84376,2766";"478455,3807";"471351,56";"2465326,73";"22410";"0";"1346718,76";"97032,72";"550223,69";"471351,56";"1";"1";"1,15";"1,15";"1";"1,376133570007789";"1"
"2334";"Privado";"3";"275";"Endocrinología";"0";"828750";"977819,0048";"2896893,8515";"290062,5";"4455919,78";"6600";"0";"0";"1124491,85";"3331427,93";"0";"1";"0";"1,15";"1,15";"0";"1,1894776364037427";"1"
"641";"Publico";"3";"234";"Hemostasia";"0";"621562,5";"620514,4385";"255441,82950000002";"217546,88";"1846459,09";"2860";"0";"621562,5";"713591,61";"293758,1";"217546,88";"1";"1";"1,15";"1,15";"1";"2,4514279931837235";"1"
"585";"Publico";"3";"411";"Laboratorio";"0";"1553906,25";"542132,1026";"1875088,1402000005";"543867,18";"4877576,7";"3750";"0";"1553906,25";"623451,91";"2156351,36";"543867,18";"1";"1";"1,15";"1,15";"1";"1,1001834043975156";"1"
"619";"Publico";"3";"296";"Quimica Clinica";"0";"932343,7600000001";"141131,7017";"529400,6882999999";"326320,32";"2029776,32";"13673";"0";"932343,76";"162301,45";"608810,79";"326320,32";"1";"1";"1,15";"1,15";"1";"1,2292604350399816";"1"
"603";"Privado";"3";"356";"Endocrinología";"0";"699257,8200000001";"264465,3198";"958089,4102999999";"244740,24";"2349936";"2150";"0";"699257,82";"304135,12";"1101802,82";"244740,24";"1";"1";"1,15";"1,15";"1";"1,4639143031448516";"1"
"585";"Publico";"3";"411";"Laboratorio";"0";"1812890,6400000001";"666130,2043";"2187602,8383";"634511,73";"6299941,97";"3750";"0";"1812890,64";"899275,77";"2953263,83";"634511,73";"1";"1";"1,35";"1,35";"1";"1,2750810306273344";"1"
"626";"Publico";"3";"275";"Endocrinología";"0";"966875";"257370,6058";"729635,4571";"338406,26";"2637739,45";"1900";"0";"966875";"347450,32";"985007,87";"338406,26";"1";"1";"1,35";"1,35";"1";"1,8381287505738029";"1"
"626";"Publico";"3";"215";"Química Clínica";"0";"1571171,88";"141192,67359999998";"460038,6966999999";"549910,16";"2932744,39";"21850";"0";"1571171,88";"190610,1";"621052,25";"549910,16";"1";"1";"1,35";"1,35";"1";"1,549999998465601";"1"
"2697";"Publico";"3";"234";"Hemostasia";"0";"1087734,3900000001";"2118382,0900000003";"2204428,82";"380707,05";"7304236,17";"4640";"0";"1087734,39";"2859815,82";"2975978,91";"380707,05";"1";"1";"1,35";"1,35";"1";"1,4169424174149998";"1"
"637";"Publico";"3";"408";"Quimica Clinica";"0";"1146437,5";"485541,54000000004";"390812,5880999999";"401253,12";"2730768,7";"10102";"0";"1146437,5";"655481,08";"527597";"401253,12";"1";"1";"1,35";"1,35";"1";"1,8819452112640476";"1"
"585";"Publico";"3";"216";"Química Clínica";"0";"1450312,51";"323142,30960000004";"649563,4772";"507609,38";"3271074,71";"28027";"0";"1450312,51";"436242,12";"876910,7";"507609,38";"1";"1";"1,35";"1,35";"1";"1,3462800073922234";"1"
"633";"Publico";"3";"303";"Endocrinología";"0";"647460,94";"101989,206";"462509,18999999994";"226611,33";"1636145,11";"800";"0";"647460,94";"137685,43";"624387,41";"226611,33";"1";"1";"1,35";"1,35";"1";"1,732314701736518";"1"
"641";"Publico";"3";"234";"Hemostasia";"0";"517968,75";"377756,071";"140437,1375";"181289,06";"1398818,653829689";"1560";"0";"517968,75";"509970,70485640655";"189590,1389732823";"181289,06";"1";"1";"1,35";"1,35";"1";"1,9630416696549757";"1"
"633";"Publico";"3";"296";"Quimica Clinica";"0";"776953,13";"217965,6248";"240065,19789999997";"271933,6";"1667228,34";"8020";"0";"776953,13";"294253,59";"324088,02";"271933,6";"1";"1";"1,35";"1,35";"1";"1,7356414448465864";"1"
"633";"Publico";"3";"296";"Quimica Clinica";"0";"932343,75";"261558,7425";"252811,65249999997";"326320,31";"1953064,09";"8020";"0";"932343,75";"353104,3";"341295,73";"326320,31";"1";"1";"1,35";"1,35";"1";"1,777951249669436";"1"
"633";"Publico";"3";"303";"Endocrinología";"0";"776953,13";"152983,809";"693763,785";"271933,6";"2191995,99";"800";"0";"776953,13";"206528,14";"936581,12";"271933,6";"1";"1";"1,35";"1,35";"1";"1,5105499925827877";"1"
"637";"Publico";"3";"408";"Quimica Clinica";"0";"859828,13";"322109,865";"266124,98";"300939,85";"1954885,0347746117";"5062";"0";"859828,13";"434848,32542969764";"359268,7293449139";"300939,85";"1";"1";"1,35";"1,35";"1";"1,8283374774770762";"1"
"626";"Publico";"3";"275";"Endocrinología";"0";"828750";"237752,658";"859890,735";"290062,5";"2600631,106719858";"1100";"0";"828750";"320966,0939684651";"1160852,5127513928";"290062,5";"1";"1";"1,35";"1,35";"1";"1,4912996131909773";"1"
"626";"Publico";"3";"215";"Química Clínica";"0";"1346718,75";"255882,87449999998";"492945,08229999983";"471351,56";"2828988,04";"11765";"0";"1346718,75";"345441,87";"665475,86";"471351,56";"1";"1";"1,35";"1,35";"1";"1,5568529960900614";"1"
"585";"Publico";"3";"216";"Química Clínica";"0";"1670760";"391076,23500000004";"798821,1033";"584766";"3861887,41";"22426";"0";"1670760";"527952,92";"1078408,49";"584766";"1";"1";"1,35";"1,35";"1";"1,1450083871702663";"1"
"641";"Publico";"3";"234";"Hemostasia";"0";"596700";"377756,071";"140437,1375";"208845";"1505105,83";"1560";"0";"596700";"509970,69";"189590,14";"208845";"1";"1";"1,35";"1,35";"1";"2,189299297732905";"1"
"626";"Publico";"3";"215";"Química Clínica";"0";"2585700";"324720,7425";"836834,0881999999";"904995";"5058794,02";"19700";"0";"2585700";"438373";"1129726,02";"904995";"1";"1";"1,35";"1,35";"1";"1,3059392815393354";"1"
"626";"Publico";"3";"275";"Endocrinología";"0";"1591200";"293118,507";"1486747,9934999999";"556920";"4550939,78";"1900";"0";"1591200";"395709,99";"2007109,79";"556920";"1";"1";"1,35";"1,35";"1";"1,2783030596936666";"1"
"633";"Publico";"3";"296";"Quimica Clinica";"0";"895050";"261558,7425";"252811,65249999997";"313267,5";"1902717,53";"8020";"0";"895050";"353104,3";"341295,73";"313267,5";"1";"1";"1,35";"1,35";"1";"2,098745918646684";"1"
"633";"Publico";"3";"303";"Endocrinología";"0";"745875";"152983,809";"693763,785";"261056,25";"2150040,51";"800";"0";"745875";"206528,14";"936581,12";"261056,25";"1";"1";"1,35";"1,35";"1";"1,9250332209066148";"1"
"603";"Privado";"3";"356";"Endocrinología";"0";"895050";"444161,718";"910140,4619999999";"313267,5";"3036625,44";"750";"0";"895050";"599618,32";"1228689,62";"313267,5";"1";"1";"1,35";"1,35";"1";"1,3782117433463799";"1"
"637";"Publico";"3";"408";"Quimica Clinica";"0";"1650870";"322109,865";"491334,2334999999";"577804,5";"3326824,02";"22067";"0";"1650870";"434848,31";"663301,21";"577804,5";"1";"1";"1,35";"1,35";"1";"1,991382667797379";"1"
"641";"Publico";"3";"234";"Hemostasia";"0";"1193400";"816540,2586";"540269,84";"417690";"3442783,63";"3120";"0";"1193400";"1102329,35";"729364,28";"417690";"1";"1";"1,35";"1,35";"1";"1,6910912763725086";"1"
"585";"Publico";"3";"216";"Química Clínica";"0";"1670760";"327914,235";"664351,6374";"584766";"3595084,92";"19131";"0";"1670760";"442684,21";"896874,71";"584766";"1";"1";"1,35";"1,35";"1";"1,3469999730562014";"1"
"2490";"Publico";"4";"296";"Quimica Clinica";"195354,5";"735833,3400000001";"735615,1077";"1634229,5331999992";"257541,72";"3891332,3";"105420";"195354,5";"367916,67";"993080,4";"2206209,87";"128770,86";"1";"0,5";"1,35";"1,35";"0,5";"0,9999999948603723";"0"
"972";"Publico";"4";"336";"Endocrinología";"0";"516587,52";"106042,97";"196791,01";"180805,62";"757522,44";"2800";"0";"258293,76";"143158,01";"265667,86";"90402,81";"1";"0,5";"1,35";"1,35";"0,5";"1,0217892687113006";"1"
"985";"Publico";"4";"296";"Quimica Clinica";"471710,49948";"332363,28";"404556,99019999994";"408250,5152000001";"116327,16";"1688947,94";"35058";"471710,5";"166181,64";"465240,54";"469488,1";"116327,16";"1";"0,5";"1,15";"1,15";"1";"1,2078908382068803";"0"
"985";"Publico";"4";"245";"Hematología";"399999,99951999995";"217270,62";"325189,08509999997";"0";"76044,72";"1012965,13";"4500";"400000";"162952,96";"373967,45";"0";"76044,72";"1";"0,75";"1,15";"1,15";"1";"1,300000010859209";"0"
"985";"Publico";"4";"336";"Endocrinología";"478710,49951999995";"258293,76";"125160,19780000001";"391391,0770000001";"90402,81";"1421441,04";"3226";"478710,5";"258293,76";"143934,23";"450099,74";"90402,81";"1";"1";"1,15";"1,15";"1";"1,5000000099428934";"0"
"985";"Publico";"4";"296";"Quimica Clinica";"121710,4999";"332363,27999999997";"404556,99019999994";"408250,5152000001";"116327,16";"1505129,58";"35058";"121710,5";"332363,28";"465240,54";"469488,1";"116327,16";"1";"1";"1,15";"1,15";"1";"1,6211228803303432";"0"
"1094";"Publico";"4";"296";"Quimica Clinica";"163672,0052";"1329453,12";"1758400,1179799996";"1291759,1433999997";"465308,64";"6533672,66";"94120";"163672,01";"1329453,12";"2637600,18";"1937638,71";"465308,64";"1";"1";"1,5";"1,5";"1";"1,3000000033671721";"0"
"1094";"Publico";"4";"269";"Inmunología";"103592,5552805";"1291468,8";"421537,8156";"1746345,9794000005";"452014,08";"5098901,14";"18210";"103592,56";"1291468,8";"632306,73";"2619518,97";"452014,08";"1";"1";"1,5";"1,5";"1";"1,3500000041185347";"0"
"2937";"Publico";"4";"333";"Hematología";"0";"100278,75";"33270,6682";"0";"38288,25";"176828,27";"1000";"0";"100278,75";"38261,27";"0";"38288,25";"1";"1";"1,15";"1,15";"1";"2,3524929582809357";"1"
"2937";"Publico";"4";"341";"POC/Urgencia";"0";"35553,39";"143,75";"28749,6";"13574,94";"82355,68";"200";"0";"35553,39";"165,31";"33062,04";"13574,94";"1";"1";"1,15";"1,15";"1";"1,4848768172395639";"1"
"2937";"Publico";"4";"218";"Química Clínica";"0";"481006,5";"273059,8046";"339840,2612";"168352,32";"1354193,89";"31290";"0";"481006,5";"314018,77";"390816,3";"168352,32";"1";"1";"1,15";"1,15";"1";"1,599999997046213";"1"
"2937";"Publico";"4";"341";"POC/Urgencia";"0";"38785,5";"392,04";"94089,6";"13574,94";"161014,33";"600";"0";"38785,5";"450,85";"108203,04";"13574,94";"1";"1";"1,15";"1,15";"1";"1,5500000527903326";"1"
"2937";"Publico";"4";"333";"Hematología";"0";"109395";"86273,8954";"0";"38288,25";"246898,23";"3000";"0";"109395";"99214,98";"0";"38288,25";"1";"1";"1,15";"1,15";"1";"2,3999999513969783";"1"
"1022";"Publico";"4";"297";"Quimica Clinica";"0";"1326000";"518020,8924";"315137,74820000003";"464100";"3039837,95";"80816";"0";"1326000";"777031,33";"472706,62";"464100";"1";"1";"1,5";"1,5";"1";"0,8224122604956622";"1"
"2937";"Publico";"4";"216";"Química Clínica";"0";"592915,41";"290159,3189";"358173,61250000005";"207520,41";"1546018,69";"31290";"0";"592915,41";"333683,22";"411899,65";"207520,41";"1";"1";"1,15";"1,15";"1";"1,4014773779998742";"1"
"2937";"Publico";"4";"333";"Hematología";"0";"118511,25";"94804,6011";"0";"41478,93";"269015,47";"3000";"0";"118511,25";"109025,29";"0";"41478,93";"1";"1";"1,15";"1,15";"1";"2,202682767649013";"1"
"2937";"Publico";"4";"341";"POC/Urgencia";"0";"42017,64";"424,71";"101930,40000000001";"14706,18";"174432,2";"600";"0";"42017,64";"488,42";"117219,96";"14706,18";"1";"1";"1,15";"1,15";"1";"1,4307692043097546";"1"
"1022";"Publico";"4";"336";"Endocrinología";"0";"407008,32";"52392,2498";"209505,19590000002";"142452,92";"876833,05";"1203";"0";"407008,32";"65490,31";"261881,5";"142452,92";"1";"1";"1,25";"1,25";"1";"0";"1"
"968";"Publico";"4";"273";"Hemostasia";"0";"1259700";"2849867,7096999995";"4654756,259999999";"440895";"11831837,538019177";"29480";"0";"1259700";"3847321,4760411405";"6283921,061978036";"440895";"1";"1";"1,35";"1,35";"1";"1,2409410416982822";"1"
"4097";"Publico";"4";"336";"Endocrinología";"0";"405051,57";"257812,6309";"892780,2774000001";"141768,06";"1870001,47";"4176";"0";"405051,57";"296484,52";"1026697,32";"141768,06";"1";"1";"1,15";"1,15";"1";"1,66";"1"
"976";"Publico";"4";"246";"Orina";"2671897,8";"2424093,72";"1883252,2280000004";"664183,52";"848432,76";"8638801,81";"25200";"2671897,8";"1212046,86";"3201528,79";"1129111,98";"424216,38";"1";"0,5";"1,7";"1,7";"0,5";"1,1989162649860583";"0"
"985";"Publico";"4";"376";"Hematología";"3469989,6";"2175468,78";"1210480,8298";"0";"761414,1";"8525213,93";"10200";"3469989,6";"2175468,78";"2118341,45";"0";"761414,1";"1";"1";"1,75";"1,75";"1";"3,0000000035189736";"0"
"985";"Publico";"4";"331";"POC/Gases";"3014896,5";"725156,28";"1043691,8524999999";"1745190,5625";"253804,68";"8874401,68";"900";"3014896,5";"725156,28";"1826460,74";"3054083,48";"253804,68";"1";"1";"1,75";"1,75";"1";"3";"0"
"985";"Publico";"4";"277";"Software";"3167991,75";"2322000";"32397,75";"0";"6600";"5553287,81";"6";"3167991,75";"2322000";"56696,06";"0";"6600";"1";"1";"1,75";"1,75";"1";"3,000000005402205";"0"
"985";"Publico";"4";"275";"Endocrinología";"2515590";"2900625";"1239840,1003999999";"3715892,3824";"1015218,78";"15103965,63";"9870";"2515590";"2900625";"2169720,18";"6502811,67";"1015218,78";"1";"1";"1,75";"1,75";"1";"3,0000000019862334";"0"
"985";"Publico";"4";"296";"Quimica Clinica";"2746185,75";"3263203,14";"1615718,9047999997";"2364976,9198000003";"1142121,12";"14117727,69";"41900";"2746185,75";"3263203,14";"2827508,07";"4138709,61";"1142121,12";"1";"1";"1,75";"1,75";"1";"3,0000000021249877";"0"
"2490";"Publico";"4";"331";"POC/Gases";"0";"828750";"8077114,040599999";"13584186";"290062,5";"39026087,57";"7200";"0";"828750";"14134949,57";"23772325,5";"290062,5";"1";"1";"1,75";"1,75";"1";"1,66";"0"
"4097";"Publico";"4";"336";"Endocrinología";"0";"880546,88";"383973,777";"1962258,2099999997";"308191,4";"4356151,46";"2790";"0";"880546,88";"518364,6";"2649048,58";"308191,4";"1";"1";"1,35";"1,35";"1";"2";"1"
"1022";"Publico";"4";"297";"Quimica Clinica";"1835958,531";"9323437,56";"3780194,7711";"5604471,0425";"3132675";"35876802,45";"209071";"1835958,53";"9323437,56";"8694447,97";"12890283,39";"3132675";"1";"1";"2,3";"2,3";"1";"2,8000000016723896";"0"
"990";"Publico";"4";"331";"POC/Gases";"9225941,45";"2386800";"4796576,972";"12937320";"835380";"35981845,21";"4000";"9225941,45";"2386800";"6715207,76";"16818516";"835380";"1";"1";"1,4";"1,3";"1";"1,4999999995831232";"0"
"990";"Publico";"4";"350";"Sedimento";"9936509,593999999";"3580200";"12134841,344999999";"15032556";"1253070";"53730775,6";"17000";"9936509,59";"1790100";"18202262,01";"22548834";"1253070";"1";"0,5";"1,5";"1,5";"1";"1,4600000003279254";"0"
"990";"Publico";"4";"423";"Laboratorio";"13675844,71";"7458750";"13693356,072";"1367239,4999999998";"2610562,56";"50101199,521000005";"36000";"13675844,71";"7458750";"23963373,126000002";"2392669,1249999995";"2610562,56";"1";"1";"1,75";"1,75";"1";"1,4249503887503505";"0"
"990";"Publico";"4";"423";"Laboratorio";"13562446,898";"7458750";"12351785,390999999";"0";"2610562,56";"37124781,27";"30000";"13562446,9";"3729375";"18527678,09";"0";"1305281,28";"1";"0,5";"1,5";"1,75";"0,5";"1,1800273400698313";"0"
"1588";"Publico";"5";"235";"Hemostasia";"394855,3796";"360274,19999999995";"3113266,9590000003";"7875789,896700001";"126095,97";"13203795,8";"95179";"394855,38";"360274,2";"3508678,52";"8813891,73";"126095,97";"1";"1";"1,15";"1,15";"1";"1,4378970936022935";"1"
"1263";"Publico";"5";"303";"Endocrinología";"0";"142441,41";"339324,3898";"539055";"49854,48";"1202432,19";"3000";"0";"142441,41";"390223,05";"619913,25";"49854,48";"1";"1";"1,15";"1,15";"1";"1,5499999670319005";"1"
"1136";"Publico";"5";"347";"Gases";"0";"769501,5";"2685,5224000000003";"263483,3322";"269325,54";"1344921,22";"3300";"0";"769501,5";"3088,35";"303005,83";"269325,54";"1";"1";"1,15";"1,15";"1";"2,061337295280388";"1"
"1136";"Publico";"5";"331";"POC/Gases";"0";"100831,40999999999";"74857,0856";"136709,188";"35290,98";"379423,61";"2250";"0";"100831,41";"86085,65";"157215,57";"35290,98";"1";"1";"1,15";"1,15";"1";"6,728443388117044";"1"
"1136";"Publico";"5";"269";"Inmunología";"0";"645734,3999999999";"184161,1167";"394732,00800000003";"226007,03999999998";"1537468,54";"3700";"0";"645734,4";"211785,29";"453941,81";"226007,03999999998";"1";"1";"1,15";"1,15";"1";"1,742695619645004";"1"
"1136";"Publico";"5";"201";"Inmunología";"0";"1413068,88";"35937";"128306,6697";"494574,12";"2096523,22";"1248";"0";"1413068,88";"41327,55";"147552,67";"494574,12";"1";"1";"1,15";"1,15";"1";"1,217383297095083";"1"
"1136";"Publico";"5";"279";"Software";"0";"225000";"28727,82";"0";"3";"258039,99";"1";"0";"225000";"33036,99";"0";"3";"1";"1";"1,15";"1,15";"1";"0,9600198015819176";"1"
"1136";"Publico";"5";"217";"Química Clínica";"0";"434541,24";"497404,70670000004";"156983,2946";"152089,44";"1339176,88";"38767";"0";"434541,24";"572015,42";"180530,78";"152089,44";"1";"1";"1,15";"1,15";"1";"1,8985826875983702";"1"
"1136";"Publico";"5";"287";"Quimica Clinica";"0";"1335500,31";"12906,707";"16224,89";"467425,11";"1836426,76";"666";"0";"1335500,31";"14842,72";"18658,62";"467425,11";"1";"1";"1,15";"1,15";"1";"1,274217382891981";"1"
"1136";"Publico";"5";"273";"Hemostasia";"0";"484908,54";"284118,2124";"215648,1602";"169718,01";"1229357,87";"11640";"0";"484908,54";"326735,94";"247995,38";"169718,01";"1";"1";"1,15";"1,15";"1";"2,9880964686060048";"1"
"1136";"Publico";"5";"359";"Bacteriología";"0";"1165360,65";"601991,3349999998";"133386,165";"407876,22";"2418921";"30";"0";"1165360,65";"692290,03";"153394,1";"407876,22";"1";"1";"1,15";"1,15";"1";"2,363256836415906";"1"
"1554";"Publico";"5";"359";"Bacteriología";"0";"651811,89";"285552,74";"0";"228134,16";"1208331,7";"0";"0";"651811,89";"328385,65";"0";"228134,16";"1";"1";"1,15";"1,15";"1";"1,4730585566860492";"1"
"1554";"Publico";"5";"287";"Quimica Clinica";"0";"1794133,32";"436508,589";"21579,0795";"589099,65";"2910033,79";"3765";"0";"1794133,32";"501984,88";"24815,94";"589099,65";"1";"1";"1,15";"1,15";"1";"0,9076149559074363";"1"
"1554";"Publico";"5";"343";"Hematología";"0";"624159,27";"97993,2294";"47629,835";"218455,77";"1010081,55";"8050";"0";"624159,27";"112692,21";"54774,3";"218455,77";"1";"1";"1,15";"1,15";"1";"2,831523147809204";"1"
"1554";"Publico";"5";"32";"Electrolitos";"0";"24862,649999999998";"53136,424000000006";"28411,284";"8701,92";"127344,42";"1000";"0";"24862,65";"61106,88";"32672,97";"8701,92";"1";"1";"1,15";"1,15";"1";"1,7234684487942227";"1"
"1554";"Publico";"5";"248";"Gases en Sangre";"0";"189968,76";"615473,034";"59296,049999999996";"66489,06";"1032442,26";"150";"0";"189968,76";"707793,98";"68190,46";"66489,06";"1";"1";"1,15";"1,15";"1";"1,664105167488979";"1"
"1554";"Publico";"5";"269";"Inmunología";"0";"881193,45";"45400,21639999999";"206955,83479999998";"308417,7";"1479820,6";"1442";"0";"881193,45";"52210,25";"237999,2";"308417,7";"1";"1";"1,15";"1,15";"1";"1,1418890573627642";"1"
